event,file,A_baseline_mV,A_positive_excursion_mV,A_positive_time_ns,A_negative_excursion_mV,A_negative_time_ns,B_baseline_mV,B_positive_excursion_mV,B_positive_time_ns,B_negative_excursion_mV,B_negative_time_ns,C_baseline_mV,C_positive_excursion_mV,C_positive_time_ns,C_negative_excursion_mV,C_negative_time_ns,D_baseline_mV,D_positive_excursion_mV,D_positive_time_ns,D_negative_excursion_mV,D_negative_time_ns
3644,event_003644.csv,0.0,39.98524,-76.0,-39.98524,-20.0,0.0,39.52387,-88.0,-39.52387,-44.0,158.5568,39.5239,-40.0,-79.35527,-56.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-24.0
3645,event_003645.csv,0.0,39.98524,-76.0,-39.98524,-100.0,0.0,39.52387,-96.0,-39.52387,-44.0,158.5568,39.5239,-96.0,-79.35527,-68.0,31.74213,15.871060000000003,0.0,-15.87107,-76.0
3646,event_003646.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,108.0,-39.52387,-80.0,118.8792,39.67760000000001,-96.0,-39.67766999999999,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3647,event_003647.csv,0.0,39.98524,-96.0,-39.98524,120.0,0.0,39.52387,76.0,-39.52387,-64.0,118.8792,118.8792,12.0,-79.35533,32.0,23.80659,23.806600000000003,0.0,-15.871058999999999,16.0
3648,event_003648.csv,0.0,39.98524,-80.0,-39.98524,-20.0,0.0,39.52387,-88.0,-39.52387,-60.0,158.5568,79.20159999999998,-36.0,-79.35527,-68.0,23.80659,23.806600000000003,0.0,-7.93553,-36.0
3649,event_003649.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-8.0,-39.52387,-92.0,118.8792,118.8792,-48.0,-39.67766999999999,-72.0,23.80659,23.806600000000003,0.0,-23.80659,-36.0
3650,event_003650.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-80.0,-39.52387,-92.0,118.8792,79.20150000000001,-80.0,-39.67766999999999,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3651,event_003651.csv,0.0,79.97047,104.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-52.0,158.5568,0.0,-80.0,-79.35527,-100.0,23.80659,23.806600000000003,0.0,-7.93553,-36.0
3652,event_003652.csv,0.0,39.98524,-88.0,-39.98524,-100.0,0.0,39.52387,-96.0,-39.52387,-40.0,118.8792,79.20150000000001,20.0,-39.67766999999999,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3653,event_003653.csv,0.0,39.98524,-72.0,-39.98524,-92.0,0.0,39.52387,-96.0,-39.52387,-92.0,158.5568,39.5239,136.0,-79.35527,-92.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
3654,event_003654.csv,0.0,39.98524,-60.0,-39.98524,-80.0,0.0,39.52387,-100.0,-39.52387,-76.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3655,event_003655.csv,0.0,39.98524,-60.0,0.0,-100.0,0.0,39.52387,-100.0,-39.52387,-96.0,118.8792,118.8792,64.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,8.0
3656,event_003656.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,28.0,118.8792,79.20150000000001,-80.0,-79.35533,88.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3657,event_003657.csv,0.0,79.97047,196.0,0.0,-100.0,0.0,39.52387,-68.0,-39.52387,-20.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-72.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-92.0
3658,event_003658.csv,0.0,39.98524,-96.0,-39.98524,-52.0,0.0,39.52387,-48.0,-39.52387,-84.0,158.5568,79.20159999999998,20.0,-79.35527,-68.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-20.0
3659,event_003659.csv,0.0,39.98524,-96.0,-39.98524,-28.0,0.0,39.52387,-88.0,-39.52387,36.0,158.5568,39.5239,-88.0,-79.35527,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,28.0
3660,event_003660.csv,0.0,39.98524,-84.0,0.0,-100.0,0.0,39.52387,-76.0,-39.52387,-96.0,118.8792,118.8792,12.0,-39.67766999999999,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3661,event_003661.csv,0.0,39.98524,-88.0,-39.98524,-92.0,0.0,39.52387,-96.0,-39.52387,140.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-68.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3662,event_003662.csv,0.0,39.98524,-48.0,-39.98524,108.0,0.0,39.52387,-88.0,-39.52387,-76.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-88.0,27.77436,19.83883,0.0,-11.903300000000002,-48.0
3663,event_003663.csv,0.0,39.98524,-68.0,-39.98524,48.0,0.0,39.52387,-100.0,-39.52387,88.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-36.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
3664,event_003664.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-72.0,-39.52387,-92.0,118.8792,79.20150000000001,-56.0,-79.35533,36.0,15.87106,31.742130000000003,0.0,-15.87106,-52.0
3665,event_003665.csv,0.0,39.98524,-88.0,-39.98524,-80.0,0.0,79.20153,116.0,-39.52387,-72.0,118.8792,79.20150000000001,-28.0,-79.35533,0.0,23.80659,23.806600000000003,0.0,-23.80659,-40.0
3666,event_003666.csv,0.0,39.98524,-56.0,-39.98524,-92.0,0.0,39.52387,-48.0,-39.52387,-44.0,158.5568,39.5239,-72.0,-79.35527,-96.0,31.74213,15.871060000000003,0.0,-15.87107,-68.0
3667,event_003667.csv,0.0,39.98524,-80.0,-39.98524,20.0,0.0,39.52387,-96.0,-39.52387,-76.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-32.0,23.80659,23.806600000000003,0.0,-23.80659,20.0
3668,event_003668.csv,0.0,39.98524,-56.0,-39.98524,52.0,0.0,39.52387,-64.0,-39.52387,36.0,158.5568,39.5239,-24.0,-79.35527,-44.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-48.0
3669,event_003669.csv,0.0,39.98524,-52.0,-39.98524,148.0,0.0,39.52387,-64.0,-39.52387,-100.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-7.93553,-36.0
3670,event_003670.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,79.20153,-28.0,-39.52387,-96.0,118.8792,118.8792,60.0,-118.8792,36.0,27.77436,19.83883,0.0,-19.838829,28.0
3671,event_003671.csv,0.0,39.98524,-80.0,-39.98524,-68.0,0.0,39.52387,-96.0,-39.52387,116.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-68.0
3672,event_003672.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,-68.0,158.5568,39.5239,12.0,-119.03293000000001,40.0,27.77436,19.83883,0.0,-11.903300000000002,20.0
3673,event_003673.csv,0.0,39.98524,-88.0,-39.98524,-32.0,0.0,39.52387,-88.0,-39.52387,-36.0,118.8792,79.20150000000001,72.0,-79.35533,-12.0,31.74213,15.871060000000003,0.0,-15.87107,8.0
3674,event_003674.csv,0.0,39.98524,-56.0,-39.98524,0.0,0.0,39.52387,-92.0,-39.52387,-96.0,118.8792,79.20150000000001,20.0,-39.67766999999999,-84.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3675,event_003675.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-76.0,-39.52387,-80.0,118.8792,118.8792,-32.0,-118.8792,0.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-8.0
3676,event_003676.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-72.0,-39.52387,52.0,118.8792,79.20150000000001,-48.0,-39.67766999999999,156.0,23.80659,23.806600000000003,0.0,-7.93553,-40.0
3677,event_003677.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-64.0,-39.52387,-100.0,118.8792,118.8792,16.0,-39.67766999999999,-80.0,15.87106,31.742130000000003,0.0,-15.87106,-40.0
3678,event_003678.csv,0.0,39.98524,-88.0,-39.98524,-92.0,0.0,79.20153,-64.0,-39.52387,-84.0,158.5568,39.5239,-28.0,-79.35527,-76.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
3679,event_003679.csv,0.0,39.98524,-100.0,-39.98524,164.0,0.0,79.20153,64.0,-39.52387,-60.0,118.8792,79.20150000000001,-88.0,-79.35533,180.0,27.77436,19.83883,0.0,-19.838829,-36.0
3680,event_003680.csv,0.0,39.98524,-88.0,-39.98524,104.0,0.0,39.52387,-96.0,-39.52387,-100.0,158.5568,39.5239,16.0,-79.35527,40.0,15.87106,31.742130000000003,0.0,-7.935529,-40.0
3681,event_003681.csv,0.0,39.98524,-84.0,-39.98524,-16.0,0.0,39.52387,-76.0,-39.52387,-48.0,158.5568,4841.4432,16.0,-39.67760000000001,-96.0,15.87106,55.579480000000004,12.0,-15.87106,-52.0
3682,event_003682.csv,0.0,39.98524,-48.0,-39.98524,-72.0,0.0,39.52387,-100.0,-39.52387,-64.0,158.5568,39.5239,-100.0,-79.35527,72.0,23.80659,23.806600000000003,0.0,-7.93553,-48.0
3683,event_003683.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-100.0,-39.52387,-8.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-60.0,19.838825,27.774365000000003,0.0,-19.838825,-40.0
3684,event_003684.csv,0.0,39.98524,-88.0,-39.98524,-28.0,0.0,79.20153,-48.0,-39.52387,-100.0,118.8792,79.20150000000001,-24.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-7.93553,-92.0
3685,event_003685.csv,0.0,39.98524,-64.0,-39.98524,-20.0,0.0,39.52387,-96.0,-39.52387,-28.0,158.5568,39.5239,-40.0,-79.35527,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-60.0
3686,event_003686.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,124.0,118.8792,79.20150000000001,-16.0,-39.67766999999999,-36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,28.0
3687,event_003687.csv,0.0,39.98524,-100.0,-39.98524,4.0,0.0,39.52387,-96.0,-39.52387,12.0,118.8792,118.8792,8.0,-79.35533,-12.0,27.77436,19.83883,0.0,-11.903300000000002,12.0
3688,event_003688.csv,0.0,39.98524,-84.0,0.0,-100.0,0.0,39.52387,-92.0,-39.52387,-56.0,158.5568,79.20159999999998,-68.0,-119.03293000000001,80.0,23.80659,31.742130000000003,44.0,-15.871058999999999,64.0
3689,event_003689.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,36.0,118.8792,79.20150000000001,-96.0,-39.67766999999999,0.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
3690,event_003690.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-28.0,158.5568,39.5239,-80.0,-79.35527,-12.0,23.80659,23.806600000000003,0.0,-23.80659,-28.0
3691,event_003691.csv,0.0,39.98524,-92.0,-39.98524,12.0,0.0,39.52387,-56.0,-39.52387,20.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-92.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3692,event_003692.csv,0.0,39.98524,-56.0,-39.98524,112.0,0.0,39.52387,-72.0,-39.52387,-44.0,158.5568,39.5239,144.0,-79.35527,-72.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-76.0
3693,event_003693.csv,0.0,39.98524,-80.0,-39.98524,-4.0,0.0,79.20153,72.0,-39.52387,-76.0,158.5568,39.5239,96.0,-119.03293000000001,120.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
3694,event_003694.csv,0.0,39.98524,-68.0,-39.98524,40.0,0.0,39.52387,-96.0,-39.52387,-44.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-36.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
3695,event_003695.csv,0.0,39.98524,-96.0,-39.98524,-100.0,0.0,39.52387,24.0,-39.52387,-76.0,158.5568,39.5239,16.0,-79.35527,-4.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3696,event_003696.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,79.20153,160.0,-39.52387,-100.0,118.8792,79.20150000000001,-32.0,-39.67766999999999,-96.0,31.74213,15.871060000000003,0.0,-15.87107,-64.0
3697,event_003697.csv,0.0,39.98524,-88.0,-39.98524,196.0,0.0,39.52387,-88.0,-39.52387,-84.0,118.8792,118.8792,152.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
3698,event_003698.csv,0.0,39.98524,-64.0,-39.98524,-72.0,0.0,39.52387,-92.0,-39.52387,-48.0,158.5568,39.5239,-84.0,-119.03293000000001,120.0,31.74213,15.871060000000003,0.0,-15.87107,-28.0
3699,event_003699.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,79.20153,180.0,-39.52387,-80.0,118.8792,79.20150000000001,-52.0,-39.67766999999999,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3700,event_003700.csv,0.0,39.98524,-64.0,0.0,-100.0,0.0,39.52387,-80.0,-39.52387,68.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-44.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3701,event_003701.csv,0.0,39.98524,-56.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-36.0,118.8792,39.67760000000001,-88.0,-39.67766999999999,0.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
3702,event_003702.csv,0.0,39.98524,-80.0,-39.98524,-28.0,0.0,39.52387,-88.0,-39.52387,36.0,158.5568,39.5239,8.0,-79.35527,-4.0,19.838825,27.774365000000003,0.0,-19.838825,20.0
3703,event_003703.csv,0.0,39.98524,-96.0,-39.98524,140.0,0.0,39.52387,-40.0,-39.52387,20.0,118.8792,79.20150000000001,-96.0,-39.67766999999999,-56.0,23.80659,23.806600000000003,0.0,-23.80659,20.0
3704,event_003704.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,79.20153,-36.0,-39.52387,-92.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-40.0,23.80659,23.806600000000003,0.0,-7.93553,-36.0
3705,event_003705.csv,0.0,39.98524,-96.0,-39.98524,-36.0,0.0,39.52387,-80.0,-39.52387,-92.0,158.5568,39.5239,-32.0,-79.35527,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3706,event_003706.csv,0.0,39.98524,-80.0,-39.98524,-84.0,0.0,39.52387,-72.0,-39.52387,-92.0,118.8792,118.8792,-92.0,-79.35533,-4.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-64.0
3707,event_003707.csv,0.0,39.98524,-96.0,-39.98524,-20.0,0.0,39.52387,-96.0,-39.52387,-28.0,118.8792,118.8792,144.0,-39.67766999999999,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3708,event_003708.csv,0.0,39.98524,-92.0,-39.98524,-52.0,0.0,39.52387,-96.0,-39.52387,-84.0,118.8792,79.20150000000001,-96.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
3709,event_003709.csv,0.0,79.97047,36.0,0.0,-100.0,0.0,39.52387,-68.0,-39.52387,-88.0,158.5568,39.5239,-28.0,-79.35527,-48.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3710,event_003710.csv,0.0,39.98524,36.0,-39.98524,112.0,0.0,39.52387,-92.0,-39.52387,-96.0,118.8792,79.20150000000001,100.0,-39.67766999999999,-20.0,23.80659,23.806600000000003,0.0,-7.93553,-92.0
3711,event_003711.csv,0.0,39.98524,-20.0,-39.98524,24.0,0.0,39.52387,-100.0,-39.52387,-88.0,118.8792,118.8792,12.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,68.0
3712,event_003712.csv,0.0,39.98524,-76.0,0.0,-100.0,0.0,39.52387,-100.0,-39.52387,-96.0,118.8792,79.20150000000001,8.0,-39.67766999999999,128.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-48.0
3713,event_003713.csv,0.0,39.98524,-76.0,-39.98524,156.0,0.0,39.52387,-96.0,-39.52387,188.0,118.8792,79.20150000000001,-44.0,-79.35533,-20.0,31.74213,15.871060000000003,0.0,-15.87107,-36.0
3714,event_003714.csv,0.0,39.98524,-64.0,-39.98524,156.0,0.0,39.52387,-72.0,-39.52387,188.0,158.5568,39.5239,-40.0,-79.35527,40.0,23.80659,23.806600000000003,0.0,-23.80659,-28.0
3715,event_003715.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-92.0,-39.52387,-8.0,158.5568,39.5239,-76.0,-119.03293000000001,32.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-8.0
3716,event_003716.csv,0.0,39.98524,-88.0,-39.98524,148.0,0.0,39.52387,-88.0,-39.52387,-60.0,138.71800000000002,59.36269999999999,-40.0,-59.51647000000001,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3717,event_003717.csv,0.0,39.98524,-100.0,-39.98524,100.0,0.0,39.52387,-88.0,-39.52387,-60.0,118.8792,118.8792,-24.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3718,event_003718.csv,0.0,39.98524,-84.0,-39.98524,-60.0,0.0,39.52387,-96.0,-39.52387,92.0,118.8792,79.20150000000001,-88.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
3719,event_003719.csv,0.0,39.98524,-80.0,-39.98524,8.0,0.0,39.52387,-72.0,-39.52387,-92.0,118.8792,79.20150000000001,64.0,-39.67766999999999,-72.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3720,event_003720.csv,0.0,39.98524,-92.0,-39.98524,-96.0,0.0,39.52387,-56.0,-39.52387,-92.0,118.8792,79.20150000000001,16.0,-79.35533,104.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3721,event_003721.csv,0.0,39.98524,-56.0,-39.98524,132.0,0.0,39.52387,-80.0,-39.52387,12.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-44.0,23.80659,23.806600000000003,0.0,-23.80659,-36.0
3722,event_003722.csv,0.0,39.98524,-84.0,0.0,-100.0,0.0,79.20153,-96.0,-39.52387,92.0,158.5568,79.20159999999998,72.0,-79.35527,-44.0,23.80659,23.806600000000003,0.0,-7.93553,-4.0
3723,event_003723.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-48.0,-39.52387,-100.0,118.8792,79.20150000000001,-72.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-7.93553,20.0
3724,event_003724.csv,0.0,39.98524,-100.0,-39.98524,-44.0,0.0,39.52387,-64.0,-39.52387,-76.0,118.8792,79.20150000000001,152.0,-39.67766999999999,-68.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3725,event_003725.csv,0.0,79.97047,148.0,-39.98524,28.0,0.0,79.20153,168.0,-39.52387,-76.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-68.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3726,event_003726.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,-28.0,118.8792,118.8792,16.0,-39.67766999999999,-60.0,23.80659,23.806600000000003,0.0,-7.93553,20.0
3727,event_003727.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-36.0,-39.52387,136.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-48.0
3728,event_003728.csv,0.0,39.98524,-96.0,-39.98524,-8.0,0.0,39.52387,-100.0,-39.52387,-72.0,138.71800000000002,59.36269999999999,-36.0,-59.51647000000001,-48.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3729,event_003729.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-80.0,-39.52387,-76.0,158.5568,317.1137,48.0,-119.03293000000001,136.0,23.80659,23.806600000000003,0.0,-7.93553,-68.0
3730,event_003730.csv,0.0,39.98524,-60.0,-39.98524,-20.0,0.0,79.20153,-40.0,-39.52387,-60.0,118.8792,118.8792,16.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3731,event_003731.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-4.0,-39.52387,-96.0,118.8792,79.20150000000001,-28.0,-79.35533,40.0,23.80659,23.806600000000003,0.0,-23.80659,-40.0
3732,event_003732.csv,0.0,39.98524,-72.0,-39.98524,76.0,0.0,39.52387,-88.0,-39.52387,-4.0,118.8792,356.7913,136.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
3733,event_003733.csv,0.0,39.98524,-8.0,-39.98524,112.0,0.0,39.52387,-76.0,-39.52387,-40.0,118.8792,118.8792,148.0,-39.67766999999999,-84.0,23.80659,23.806600000000003,0.0,-7.93553,-40.0
3734,event_003734.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,79.20153,52.0,-39.52387,-64.0,158.5568,39.5239,-76.0,-119.03293000000001,-88.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-16.0
3735,event_003735.csv,0.0,39.98524,-84.0,0.0,-100.0,0.0,79.20153,176.0,0.0,-100.0,118.8792,79.20150000000001,64.0,-39.67766999999999,-24.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-4.0
3736,event_003736.csv,0.0,39.98524,-36.0,-39.98524,-72.0,0.0,79.20153,140.0,-39.52387,-56.0,118.8792,118.8792,140.0,-39.67766999999999,-40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,8.0
3737,event_003737.csv,0.0,39.98524,-100.0,-39.98524,-60.0,0.0,39.52387,-96.0,-39.52387,-44.0,118.8792,79.20150000000001,-32.0,-79.35533,-4.0,31.74213,15.871060000000003,0.0,-15.87107,-28.0
3738,event_003738.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-76.0,-39.52387,-80.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-80.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3739,event_003739.csv,0.0,39.98524,-100.0,-39.98524,-76.0,0.0,39.52387,-88.0,-39.52387,-100.0,118.8792,79.20150000000001,-88.0,-79.35533,-64.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
3740,event_003740.csv,0.0,39.98524,-96.0,-39.98524,-84.0,0.0,39.52387,-72.0,-39.52387,-60.0,118.8792,79.20150000000001,100.0,-39.67766999999999,-88.0,23.80659,23.806600000000003,0.0,-23.80659,-36.0
3741,event_003741.csv,0.0,39.98524,-88.0,-39.98524,-4.0,0.0,39.52387,-40.0,-39.52387,-68.0,118.8792,79.20150000000001,16.0,-79.35533,124.0,23.80659,23.806600000000003,0.0,-7.93553,-76.0
3742,event_003742.csv,0.0,39.98524,-80.0,-39.98524,-68.0,0.0,39.52387,-56.0,-39.52387,-84.0,118.8792,79.20150000000001,-76.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3743,event_003743.csv,0.0,39.98524,-48.0,0.0,-100.0,0.0,39.52387,-40.0,-39.52387,-84.0,118.8792,118.8792,-28.0,-79.35533,168.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3744,event_003744.csv,0.0,39.98524,-76.0,-39.98524,-4.0,0.0,39.52387,-56.0,-39.52387,100.0,118.8792,118.8792,48.0,-118.8792,132.0,23.80659,23.806600000000003,0.0,-7.93553,20.0
3745,event_003745.csv,0.0,599.9323,96.0,-39.98524,20.0,0.0,39.52387,-80.0,-39.52387,-44.0,118.8792,79.20150000000001,-28.0,-79.35533,116.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
3746,event_003746.csv,0.0,39.98524,-12.0,-39.98524,-60.0,0.0,39.52387,-88.0,-39.52387,-84.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-88.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
3747,event_003747.csv,0.0,39.98524,-44.0,0.0,-100.0,0.0,39.52387,-28.0,-39.52387,-96.0,118.8792,79.20150000000001,-52.0,-39.67766999999999,-68.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
3748,event_003748.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-84.0,-39.52387,-40.0,118.8792,79.20150000000001,20.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3749,event_003749.csv,0.0,39.98524,-100.0,-39.98524,-60.0,0.0,39.52387,-96.0,-39.52387,-76.0,118.8792,118.8792,104.0,-79.35533,84.0,23.80659,23.806600000000003,0.0,-7.93553,20.0
3750,event_003750.csv,0.0,39.98524,-76.0,-39.98524,28.0,0.0,39.52387,-68.0,-39.52387,-80.0,118.8792,356.7913,140.0,-39.67766999999999,-60.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3751,event_003751.csv,0.0,39.98524,-96.0,-39.98524,88.0,0.0,39.52387,-100.0,-39.52387,-8.0,118.8792,79.20150000000001,-96.0,-79.35533,120.0,23.80659,23.806600000000003,0.0,-15.871058999999999,8.0
3752,event_003752.csv,0.0,39.98524,-36.0,-39.98524,-92.0,0.0,39.52387,-100.0,-39.52387,-28.0,118.8792,79.20150000000001,20.0,-39.67766999999999,0.0,23.80659,31.742130000000003,12.0,-7.93553,-100.0
3753,event_003753.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,39.52387,-40.0,-39.52387,-20.0,118.8792,118.8792,-36.0,-79.35533,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3754,event_003754.csv,0.0,39.98524,-76.0,-39.98524,-100.0,0.0,39.52387,-88.0,-39.52387,-60.0,118.8792,118.8792,16.0,-79.35533,-4.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3755,event_003755.csv,0.0,39.98524,-64.0,0.0,-100.0,0.0,39.52387,-100.0,-39.52387,-72.0,118.8792,79.20150000000001,20.0,-79.35533,176.0,15.87106,31.742130000000003,0.0,-15.87106,-36.0
3756,event_003756.csv,0.0,39.98524,-100.0,-39.98524,-88.0,0.0,79.20153,4.0,-39.52387,96.0,138.71800000000002,99.04039999999998,152.0,-59.51647000000001,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,72.0
3757,event_003757.csv,0.0,39.98524,-80.0,-39.98524,-68.0,0.0,39.52387,-88.0,-39.52387,-100.0,118.8792,79.20150000000001,-72.0,-79.35533,-88.0,23.80659,23.806600000000003,0.0,-7.93553,-68.0
3758,event_003758.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-76.0,138.71800000000002,59.36269999999999,-40.0,-99.19413000000002,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3759,event_003759.csv,0.0,39.98524,-96.0,-39.98524,-88.0,0.0,39.52387,-44.0,-39.52387,-76.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3760,event_003760.csv,0.0,39.98524,-92.0,-39.98524,-48.0,0.0,39.52387,-84.0,-39.52387,112.0,158.5568,79.20159999999998,148.0,-79.35527,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
